,concept,is_bool,item_num,set_num,answer,hyes,hno,p(yes),lambda_rule,rule_expression,manual_code,object,model_answer
6218,hg19,True,0,0,0,8,14,0.43171457711287075653672218322754,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small yellow circle,False
6219,hg19,True,1,0,1,8,14,0.43531449049669390660710632801056,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium green triangle,False
6220,hg19,True,2,0,0,9,13,0.49409154618103912071092054247856,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small blue rectangle,False
6221,hg19,True,3,1,0,13,9,0.38462007842429102311143651604652,"""λx.apply1(green,x.o)""
",green,"def is_rule(obj):
    return obj.green",large green circle,False
6222,hg19,True,4,2,0,0,22,0.20907891103445308544905856251717,"""λx.apply1(triangle,x.o)""
",triangle,"def is_rule(obj):
    return obj.triangle",small blue rectangle,False
6223,hg19,True,5,3,0,3,19,0.29313732534922110062325373291969,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small green rectangle,False
6224,hg19,True,6,3,0,9,13,0.28342898872517707786755636334419,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small yellow triangle,False
6225,hg19,True,7,4,0,3,19,0.17313747956302449892973527312279,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",small blue triangle,False
6226,hg19,True,8,4,1,7,15,0.41502322816381820302922278642654,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium green circle,False
6227,hg19,True,9,4,1,6,16,0.38714187181665238313144072890282,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",medium yellow circle,False
6228,hg19,True,10,4,0,1,21,0.27891368581549613736569881439209,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow rectangle,False
6229,hg19,True,11,4,0,5,17,0.28605856266176488134078681468964,"""λx.apply1(apply2(size-gt,x.o),x.o)""
",larger than itself,"def is_rule(obj):
    return obj.size_num > obj.size_num",large yellow triangle,False
6230,hg19,True,12,5,1,20,2,0.73892664008337760606082156300545,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium green circle,True
6231,hg19,True,13,5,1,11,11,0.39812986116726278851274400949478,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue triangle,False
6232,hg19,True,14,6,1,16,6,0.6952209779911981968325562775135,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium yellow rectangle,True
6233,hg19,True,15,6,0,2,20,0.24927285272542576421983540058136,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small yellow circle,False
6234,hg19,True,16,6,1,16,6,0.73086912086750999151263386011124,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue rectangle,True
6235,hg19,True,17,6,0,3,19,0.17083427498585024295607581734657,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small green triangle,False
6236,hg19,True,18,6,1,20,2,0.8468213141633214036119170486927,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue circle,True
6237,hg19,True,19,7,1,21,1,0.9368368107349169804365374147892,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium yellow rectangle,True
6238,hg19,True,20,7,1,19,3,0.900278945531113095057662576437,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue triangle,True
6239,hg19,True,21,8,0,5,17,0.21722770188569029414793476462364,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large blue circle,False
6240,hg19,True,22,8,0,5,17,0.11223857755123844981426373124123,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small blue circle,False
6241,hg19,True,23,9,0,3,19,0.1363081247765194348176009953022,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large green triangle,False
6242,hg19,True,24,9,1,20,2,0.94532675010202638077316805720329,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue circle,True
6243,hg19,True,25,9,0,2,20,0.11731353889683759916806593537331,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large blue triangle,False
6244,hg19,True,26,9,1,21,1,0.9505592743743136452394537627697,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium green circle,True
6245,hg19,True,27,10,1,18,4,0.93824774117149445373797789216042,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium yellow triangle,True
6246,hg19,True,28,10,0,3,19,0.033106907975934518617577850818634,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small blue triangle,False
6247,hg19,True,29,10,1,21,1,0.97332547472160513279959559440613,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium yellow rectangle,True
6248,hg19,True,30,10,0,0,22,0.084673413151676868437789380550385,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small green rectangle,False
6249,hg19,True,31,11,0,3,19,0.040861514123093911621253937482834,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large blue rectangle,False
6250,hg19,True,32,11,1,21,1,0.97628793742649122577859088778496,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium green triangle,True
6251,hg19,True,33,12,0,2,20,0.017567097544429088884498924016953,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small yellow triangle,False
6252,hg19,True,34,13,1,21,1,0.98250658705683235893957316875458,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium green circle,True
6253,hg19,True,35,13,1,19,3,0.96118117528658331139013171195984,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue triangle,True
6254,hg19,True,36,13,0,0,22,0.037258899546827706217300146818161,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small yellow circle,False
6255,hg19,True,37,13,1,20,2,0.97809041326809165184386074542999,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium yellow circle,True
6256,hg19,True,38,14,0,1,21,0.041170015347574917541351169347763,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large yellow triangle,False
6257,hg19,True,39,15,1,22,0,0.96364892816177416534628719091415,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium green triangle,True
6258,hg19,True,40,15,0,0,22,0.074719492889357752574142068624496,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large green rectangle,False
6259,hg19,True,41,16,1,20,2,0.98182746169072743214201182126999,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue rectangle,True
6260,hg19,True,42,16,1,20,2,0.98692646413985585240880027413368,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue circle,True
6261,hg19,True,43,16,0,3,19,0.025372346205358553561381995677948,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large green triangle,False
6262,hg19,True,44,16,0,2,20,0.039480399019794276682659983634949,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small blue triangle,False
6263,hg19,True,45,16,0,1,21,0.025649976304180199804250150918961,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small yellow rectangle,False
6264,hg19,True,46,17,0,1,21,0.0093341593020568325300700962543488,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large yellow rectangle,False
6265,hg19,True,47,17,0,2,20,0.020968256487321923486888408660889,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small green circle,False
6266,hg19,True,48,17,0,1,21,0.0087075130816174350911751389503479,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small green rectangle,False
6267,hg19,True,49,17,0,1,21,0.0074582009870027832221239805221558,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large green triangle,False
6268,hg19,True,50,18,0,2,20,0.012378124822021163708996027708054,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large blue rectangle,False
6269,hg19,True,51,18,0,1,21,0.0092697311981737584574148058891296,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large yellow circle,False
6270,hg19,True,52,18,0,1,21,0.0017936580104560562176629900932312,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small green triangle,False
6271,hg19,True,53,18,1,21,1,0.98099461795720799273112788796425,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium yellow triangle,True
6272,hg19,True,54,18,0,2,20,0.01244011409141876356443390250206,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large blue triangle,False
6273,hg19,True,55,19,1,18,4,0.98562504596964117808965966105461,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium green circle,True
6274,hg19,True,56,19,0,3,19,0.0012493909659951896173879504203796,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large green triangle,False
6275,hg19,True,57,20,0,2,20,0.0063320583932409135741181671619415,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large green circle,False
6276,hg19,True,58,20,0,1,21,0.0038676177269962863647378981113434,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small yellow rectangle,False
6277,hg19,True,59,20,0,1,21,0.0039456583716628301772288978099823,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small green rectangle,False
6278,hg19,True,60,21,1,21,1,0.9901490065697089448804035782814,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue circle,True
6279,hg19,True,61,21,0,1,21,0.0010545551092491223243996500968933,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large yellow triangle,False
6280,hg19,True,62,21,0,1,21,0.0030594736811053735436871647834778,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large green circle,False
6281,hg19,True,63,21,0,1,21,0.0007689860044592933263629674911499,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large green rectangle,False
6282,hg19,True,64,21,0,1,21,0.0070520282445158954942598938941956,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small blue triangle,False
6283,hg19,True,65,22,0,2,20,0.0043865445273922887281514704227448,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",large blue circle,False
6284,hg19,True,66,22,0,1,21,0.00044737287896623456617817282676697,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small yellow rectangle,False
6285,hg19,True,67,23,1,21,1,0.98150936992578863282687962055206,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue circle,True
6286,hg19,True,68,23,0,1,21,0.00062307082623647147556766867637634,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small green rectangle,False
6287,hg19,True,69,23,0,3,19,0.002744058268262961064465343952179,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small blue rectangle,False
6288,hg19,True,70,24,0,1,20,0.0014209250839485321193933486938477,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",small yellow triangle,False
6289,hg19,True,71,24,1,19,2,0.97378235422581838065525516867638,"""λx.apply1(medium,x.o)""
",medium,"def is_rule(obj):
    return obj.medium",medium blue triangle,True
6882,hg20,True,0,0,0,7,17,0.46374033893914656800916418433189,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",medium green rectangle,False
6883,hg20,True,1,0,0,16,8,0.42406492530153627740219235420227,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large yellow circle,False
6884,hg20,True,2,0,1,6,18,0.46273665218916448793606832623482,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small green rectangle,False
6885,hg20,True,3,0,1,6,18,0.49683118406323956151027232408524,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",small blue rectangle,False
6886,hg20,True,4,0,0,16,8,0.5071458287103496331837959587574,"""λx.apply1(apply2(same_color,x.o),x.o)""
",same color as itself,"def is_rule(obj):
    return obj.color == obj.color",large blue circle,True
6887,hg20,True,5,1,0,2,22,0.13482147082584106101421639323235,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",large blue circle,False
6888,hg20,True,6,1,1,17,7,0.65122913698553475114749744534492,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",small blue triangle,True
6889,hg20,True,7,2,0,8,16,0.33746301242308618384413421154022,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",medium green circle,False
6890,hg20,True,8,3,0,6,18,0.27593362623713346692966297268867,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",medium green rectangle,False
6891,hg20,True,9,4,0,1,23,0.1668152193121841264655813574791,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",medium green rectangle,False
6892,hg20,True,10,4,0,0,24,0.15688202800117778679123148322105,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",medium green circle,False
6893,hg20,True,11,4,1,16,8,0.57996008492909822962246835231781,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",small blue circle,True
6894,hg20,True,12,4,0,0,24,0.25795809343958353565540164709091,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",medium blue circle,False
6895,hg20,True,13,4,0,3,21,0.20773608837384927028324455022812,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",large green rectangle,False
6896,hg20,True,14,5,1,21,2,0.60179933130416429776232689619064,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",small green triangle,True
6897,hg20,True,15,5,0,1,22,0.10060077779769471817417070269585,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",medium blue rectangle,False
6898,hg20,True,16,5,0,0,23,0.19580191879924768727505579590797,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",large green triangle,False
6899,hg20,True,17,5,0,1,22,0.057600020231461712683085352182388,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",medium yellow circle,False
6900,hg20,True,18,5,0,1,22,0.097882071583853758056648075580597,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",medium blue circle,False
6901,hg20,True,19,6,0,0,23,0.042152958187557487690355628728867,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",large green rectangle,False
6902,hg20,True,20,7,0,0,23,0.047063078956625759019516408443451,"""λx.apply1(small,x.o)""
",small,"def is_rule(obj):
    return obj.small",large yellow circle,False
